location_name,datetimeUtc,o3,pm25,no2,unit
Sofienbergparken,2024-04-03 23:00:00+00:00,56.0,-0.11,4.4,µg/m³
Sofienbergparken,2024-04-04 00:00:00+00:00,60.0,-0.49,2.1,µg/m³
Sofienbergparken,2024-04-04 01:00:00+00:00,60.0,3.2,1.6,µg/m³
Sofienbergparken,2024-04-04 02:00:00+00:00,61.0,2.0,0.9,µg/m³
Sofienbergparken,2024-04-04 03:00:00+00:00,62.0,2.2,1.5,µg/m³
Sofienbergparken,2024-04-04 04:00:00+00:00,61.0,-0.12,0.87,µg/m³
Sofienbergparken,2024-04-04 05:00:00+00:00,58.0,3.1,2.9,µg/m³
Sofienbergparken,2024-04-04 06:00:00+00:00,55.0,7.9,6.7,µg/m³
Sofienbergparken,2024-04-04 07:00:00+00:00,52.0,3.9,11.0,µg/m³
Sofienbergparken,2024-04-04 08:00:00+00:00,59.0,3.8,9.9,µg/m³
Sofienbergparken,2024-04-04 09:00:00+00:00,62.0,3.0,10.0,µg/m³
Sofienbergparken,2024-04-04 10:00:00+00:00,62.0,2.8,11.0,µg/m³
Sofienbergparken,2024-04-04 11:00:00+00:00,62.0,2.8,11.0,µg/m³
Sofienbergparken,2024-04-04 12:00:00+00:00,66.0,0.054,7.5,µg/m³
Sofienbergparken,2024-04-04 13:00:00+00:00,67.0,4.3,6.7,µg/m³
Sofienbergparken,2024-04-04 14:00:00+00:00,67.0,4.3,6.7,µg/m³
Sofienbergparken,2024-04-04 15:00:00+00:00,180.0,2.9,3.6,µg/m³
Sofienbergparken,2024-04-04 16:00:00+00:00,68.0,2.4,6.9,µg/m³
Sofienbergparken,2024-04-04 17:00:00+00:00,66.0,1.9,7.2,µg/m³
Sofienbergparken,2024-04-04 18:00:00+00:00,64.0,8.2,6.8,µg/m³
Sofienbergparken,2024-04-04 19:00:00+00:00,63.0,6.3,6.4,µg/m³
Sofienbergparken,2024-04-04 20:00:00+00:00,60.0,5.7,7.4,µg/m³
Sofienbergparken,2024-04-04 21:00:00+00:00,60.0,4.5,4.9,µg/m³
Sofienbergparken,2024-04-04 22:00:00+00:00,59.0,0.096,4.6,µg/m³
Sofienbergparken,2024-04-04 23:00:00+00:00,59.0,1.2,3.1,µg/m³
Sofienbergparken,2024-04-05 00:00:00+00:00,60.0,1.7,2.3,µg/m³
Sofienbergparken,2024-04-05 01:00:00+00:00,59.0,-0.81,2.4,µg/m³
Sofienbergparken,2024-04-05 02:00:00+00:00,58.0,-1.0,2.0,µg/m³
Sofienbergparken,2024-04-05 03:00:00+00:00,58.0,0.23,2.2,µg/m³
Sofienbergparken,2024-04-05 04:00:00+00:00,58.0,3.6,2.3,µg/m³
Sofienbergparken,2024-04-05 05:00:00+00:00,58.0,-0.055,2.6,µg/m³
Sofienbergparken,2024-04-05 06:00:00+00:00,53.0,2.4,7.5,µg/m³
Sofienbergparken,2024-04-05 07:00:00+00:00,54.0,-1.6,7.6,µg/m³
Sofienbergparken,2024-04-05 08:00:00+00:00,56.0,2.6,5.4,µg/m³
Sofienbergparken,2024-04-05 09:00:00+00:00,58.0,1.8,4.2,µg/m³
Sofienbergparken,2024-04-05 10:00:00+00:00,60.0,2.8,3.3,µg/m³
Sofienbergparken,2024-04-05 11:00:00+00:00,61.0,1.1,3.5,µg/m³
Sofienbergparken,2024-04-05 12:00:00+00:00,61.0,1.7,3.5,µg/m³
Sofienbergparken,2024-04-05 13:00:00+00:00,61.0,5.7,4.3,µg/m³
Sofienbergparken,2024-04-05 14:00:00+00:00,61.0,-1.2,6.0,µg/m³
Sofienbergparken,2024-04-05 15:00:00+00:00,62.0,4.5,7.0,µg/m³
Sofienbergparken,2024-04-05 16:00:00+00:00,60.0,2.3,8.2,µg/m³
Sofienbergparken,2024-04-05 17:00:00+00:00,61.0,3.7,6.4,µg/m³
Sofienbergparken,2024-04-05 18:00:00+00:00,58.0,4.1,7.1,µg/m³
Sofienbergparken,2024-04-05 19:00:00+00:00,54.0,7.4,9.6,µg/m³
Sofienbergparken,2024-04-05 20:00:00+00:00,55.0,0.83,7.9,µg/m³
Sofienbergparken,2024-04-05 21:00:00+00:00,54.0,3.3,7.1,µg/m³
Sofienbergparken,2024-04-05 22:00:00+00:00,58.0,3.6,3.9,µg/m³
Sofienbergparken,2024-04-05 23:00:00+00:00,60.0,2.2,3.3,µg/m³
Sofienbergparken,2024-04-06 00:00:00+00:00,58.0,-0.65,2.2,µg/m³
Sofienbergparken,2024-04-06 01:00:00+00:00,57.0,-4.9,1.8,µg/m³
Sofienbergparken,2024-04-06 02:00:00+00:00,55.0,2.5,1.8,µg/m³
Sofienbergparken,2024-04-06 03:00:00+00:00,54.0,4.9,2.0,µg/m³
Sofienbergparken,2024-04-06 04:00:00+00:00,53.0,3.4,2.2,µg/m³
Sofienbergparken,2024-04-06 05:00:00+00:00,53.0,2.8,1.6,µg/m³
Sofienbergparken,2024-04-06 06:00:00+00:00,44.0,4.6,8.7,µg/m³
Sofienbergparken,2024-04-06 07:00:00+00:00,48.0,1.9,4.1,µg/m³
Sofienbergparken,2024-04-06 08:00:00+00:00,47.0,-0.28,6.7,µg/m³
Sofienbergparken,2024-04-06 09:00:00+00:00,47.0,2.9,8.2,µg/m³
Sofienbergparken,2024-04-06 10:00:00+00:00,47.0,5.6,8.3,µg/m³
Sofienbergparken,2024-04-06 11:00:00+00:00,45.0,4.0,9.9,µg/m³
Sofienbergparken,2024-04-06 12:00:00+00:00,47.0,2.4,5.5,µg/m³
Sofienbergparken,2024-04-06 13:00:00+00:00,46.0,2.2,3.7,µg/m³
Sofienbergparken,2024-04-06 14:00:00+00:00,46.0,3.2,5.2,µg/m³
Sofienbergparken,2024-04-06 15:00:00+00:00,46.0,1.2,4.9,µg/m³
Sofienbergparken,2024-04-06 16:00:00+00:00,42.0,3.2,5.5,µg/m³
Sofienbergparken,2024-04-06 17:00:00+00:00,39.0,2.3,6.9,µg/m³
Sofienbergparken,2024-04-06 18:00:00+00:00,35.0,2.7,7.9,µg/m³
Sofienbergparken,2024-04-06 19:00:00+00:00,27.0,5.3,13.0,µg/m³
Sofienbergparken,2024-04-06 20:00:00+00:00,26.0,12.0,13.0,µg/m³
Sofienbergparken,2024-04-06 21:00:00+00:00,28.0,4.5,11.0,µg/m³
Sofienbergparken,2024-04-06 22:00:00+00:00,31.0,0.65,8.6,µg/m³
Sofienbergparken,2024-04-06 23:00:00+00:00,39.0,-4.4,4.9,µg/m³
Sofienbergparken,2024-04-07 00:00:00+00:00,36.0,0.98,6.1,µg/m³
Sofienbergparken,2024-04-07 01:00:00+00:00,31.0,7.6,8.5,µg/m³
Sofienbergparken,2024-04-07 02:00:00+00:00,31.0,6.8,6.4,µg/m³
Sofienbergparken,2024-04-07 03:00:00+00:00,30.0,6.2,7.1,µg/m³
Sofienbergparken,2024-04-07 04:00:00+00:00,28.0,0.63,8.8,µg/m³
Sofienbergparken,2024-04-07 05:00:00+00:00,38.0,6.1,7.0,µg/m³
Sofienbergparken,2024-04-07 06:00:00+00:00,40.0,4.8,6.4,µg/m³
Sofienbergparken,2024-04-07 07:00:00+00:00,47.0,5.3,5.7,µg/m³
Sofienbergparken,2024-04-07 08:00:00+00:00,50.0,13.0,6.3,µg/m³
Sofienbergparken,2024-04-07 09:00:00+00:00,58.0,11.0,9.1,µg/m³
Sofienbergparken,2024-04-07 10:00:00+00:00,80.0,2.8,6.2,µg/m³
Sofienbergparken,2024-04-07 11:00:00+00:00,87.0,11.0,4.4,µg/m³
Sofienbergparken,2024-04-07 12:00:00+00:00,88.0,8.5,3.3,µg/m³
Sofienbergparken,2024-04-07 13:00:00+00:00,87.0,14.0,3.6,µg/m³
Sofienbergparken,2024-04-07 14:00:00+00:00,90.0,8.3,3.4,µg/m³
Sofienbergparken,2024-04-07 15:00:00+00:00,91.0,13.0,4.6,µg/m³
Sofienbergparken,2024-04-07 16:00:00+00:00,90.0,14.0,3.8,µg/m³
Sofienbergparken,2024-04-07 17:00:00+00:00,89.0,16.0,5.9,µg/m³
Sofienbergparken,2024-04-07 18:00:00+00:00,92.0,12.0,3.5,µg/m³
Sofienbergparken,2024-04-07 19:00:00+00:00,90.0,12.0,4.4,µg/m³
Sofienbergparken,2024-04-07 20:00:00+00:00,88.0,12.0,4.2,µg/m³
Sofienbergparken,2024-04-07 21:00:00+00:00,86.0,10.0,4.9,µg/m³
Sofienbergparken,2024-04-07 22:00:00+00:00,83.0,8.7,6.4,µg/m³
Sofienbergparken,2024-04-07 23:00:00+00:00,85.0,9.3,4.7,µg/m³
Sofienbergparken,2024-04-08 00:00:00+00:00,86.0,11.0,3.6,µg/m³
Sofienbergparken,2024-04-08 01:00:00+00:00,82.0,10.0,6.0,µg/m³
Sofienbergparken,2024-04-08 02:00:00+00:00,79.0,4.7,6.7,µg/m³
Sofienbergparken,2024-04-08 03:00:00+00:00,84.0,6.5,4.8,µg/m³
Sofienbergparken,2024-04-08 04:00:00+00:00,85.0,4.4,4.6,µg/m³
Sofienbergparken,2024-04-08 05:00:00+00:00,78.0,3.8,10.0,µg/m³
Sofienbergparken,2024-04-08 06:00:00+00:00,75.0,2.4,11.0,µg/m³
Sofienbergparken,2024-04-08 07:00:00+00:00,74.0,6.3,11.0,µg/m³
Sofienbergparken,2024-04-08 08:00:00+00:00,71.0,5.0,14.0,µg/m³
Sofienbergparken,2024-04-08 09:00:00+00:00,74.0,9.1,12.0,µg/m³
Sofienbergparken,2024-04-08 10:00:00+00:00,71.0,9.7,14.0,µg/m³
Sofienbergparken,2024-04-08 11:00:00+00:00,80.0,13.0,9.0,µg/m³
Sofienbergparken,2024-04-08 12:00:00+00:00,87.0,14.0,5.3,µg/m³
Sofienbergparken,2024-04-08 13:00:00+00:00,84.0,17.0,9.3,µg/m³
Sofienbergparken,2024-04-08 14:00:00+00:00,83.0,14.0,9.4,µg/m³
Sofienbergparken,2024-04-08 15:00:00+00:00,81.0,12.0,11.0,µg/m³
Sofienbergparken,2024-04-08 16:00:00+00:00,76.0,15.0,14.0,µg/m³
Sofienbergparken,2024-04-08 17:00:00+00:00,76.0,9.2,10.0,µg/m³
Sofienbergparken,2024-04-08 18:00:00+00:00,79.0,7.8,7.0,µg/m³
Sofienbergparken,2024-04-08 19:00:00+00:00,71.0,13.0,11.0,µg/m³
Sofienbergparken,2024-04-08 20:00:00+00:00,65.0,12.0,13.0,µg/m³
Sofienbergparken,2024-04-08 21:00:00+00:00,66.0,6.4,11.0,µg/m³
Sofienbergparken,2024-04-08 22:00:00+00:00,66.0,15.0,9.0,µg/m³
Sofienbergparken,2024-04-09 03:00:00+00:00,68.0,11.0,3.5,µg/m³
Sofienbergparken,2024-04-09 07:00:00+00:00,40.0,9.2,19.0,µg/m³
Sofienbergparken,2024-04-09 09:00:00+00:00,55.0,7.0,16.0,µg/m³
Sofienbergparken,2024-04-09 10:00:00+00:00,44.0,-1.0,15.0,µg/m³
Sofienbergparken,2024-04-09 20:00:00+00:00,62.0,15.0,16.0,µg/m³
Sofienbergparken,2024-04-09 21:00:00+00:00,59.0,9.3,10.0,µg/m³
Sofienbergparken,2024-04-09 22:00:00+00:00,59.0,9.3,10.0,µg/m³
Sofienbergparken,2024-04-09 23:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 00:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 01:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 02:00:00+00:00,-1.0,-1.0,-1.0,µg/m³
Sofienbergparken,2024-04-10 03:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 04:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 05:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 06:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 07:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 08:00:00+00:00,,-1.0,,µg/m³
Sofienbergparken,2024-04-10 09:00:00+00:00,-1.0,-1.0,-1.0,µg/m³
Sofienbergparken,2024-04-10 10:00:00+00:00,-1.0,-1.0,-1.0,µg/m³
Sofienbergparken,2024-04-10 11:00:00+00:00,60.0,-1.0,4.7,µg/m³
Sofienbergparken,2024-04-10 12:00:00+00:00,85.0,-1.0,3.7,µg/m³
Sofienbergparken,2024-04-10 13:00:00+00:00,91.0,6.5,2.5,µg/m³
Sofienbergparken,2024-04-10 14:00:00+00:00,93.0,9.4,2.0,µg/m³
Sofienbergparken,2024-04-10 15:00:00+00:00,91.0,5.4,2.2,µg/m³
Sofienbergparken,2024-04-10 16:00:00+00:00,90.0,0.016,2.0,µg/m³
Sofienbergparken,2024-04-10 17:00:00+00:00,90.0,3.0,2.0,µg/m³
Sofienbergparken,2024-04-10 18:00:00+00:00,90.0,-2.8,2.6,µg/m³
Sofienbergparken,2024-04-10 19:00:00+00:00,88.0,2.2,3.5,µg/m³
Sofienbergparken,2024-04-10 20:00:00+00:00,86.0,1.5,3.2,µg/m³
Sofienbergparken,2024-04-10 21:00:00+00:00,85.0,1.8,3.3,µg/m³
Sofienbergparken,2024-04-10 22:00:00+00:00,85.0,-1.3,2.8,µg/m³
Sofienbergparken,2024-04-10 23:00:00+00:00,85.0,-0.89,2.6,µg/m³
Sofienbergparken,2024-04-11 00:00:00+00:00,85.0,-0.4,2.2,µg/m³
Sofienbergparken,2024-04-11 01:00:00+00:00,84.0,5.0,2.8,µg/m³
Sofienbergparken,2024-04-11 02:00:00+00:00,88.0,-0.44,0.89,µg/m³
Sofienbergparken,2024-04-11 03:00:00+00:00,78.0,3.7,4.3,µg/m³
Sofienbergparken,2024-04-11 04:00:00+00:00,75.0,-0.68,1.8,µg/m³
Sofienbergparken,2024-04-11 05:00:00+00:00,67.0,2.8,6.3,µg/m³
Sofienbergparken,2024-04-11 06:00:00+00:00,72.0,-0.4,6.6,µg/m³
Sofienbergparken,2024-04-11 07:00:00+00:00,68.0,2.1,10.0,µg/m³
Sofienbergparken,2024-04-11 08:00:00+00:00,170.0,-2.0,8.5,µg/m³
Sofienbergparken,2024-04-11 09:00:00+00:00,67.0,3.6,11.0,µg/m³
Sofienbergparken,2024-04-11 10:00:00+00:00,65.0,0.73,11.0,µg/m³
Sofienbergparken,2024-04-11 11:00:00+00:00,64.0,2.1,11.0,µg/m³
Sofienbergparken,2024-04-11 12:00:00+00:00,66.0,2.3,5.6,µg/m³
Sofienbergparken,2024-04-11 13:00:00+00:00,62.0,6.7,8.1,µg/m³
Sofienbergparken,2024-04-11 14:00:00+00:00,64.0,4.3,8.3,µg/m³
Sofienbergparken,2024-04-11 15:00:00+00:00,72.0,15.0,8.8,µg/m³
Sofienbergparken,2024-04-11 16:00:00+00:00,83.0,10.0,7.3,µg/m³
Sofienbergparken,2024-04-11 17:00:00+00:00,84.0,7.7,6.1,µg/m³
Sofienbergparken,2024-04-11 18:00:00+00:00,88.0,2.9,4.2,µg/m³
Sofienbergparken,2024-04-11 19:00:00+00:00,87.0,6.0,4.5,µg/m³
Sofienbergparken,2024-04-11 20:00:00+00:00,96.0,3.8,3.4,µg/m³
Sofienbergparken,2024-04-11 21:00:00+00:00,94.0,6.9,3.8,µg/m³
Sofienbergparken,2024-04-11 22:00:00+00:00,92.0,5.0,4.3,µg/m³
Sofienbergparken,2024-04-11 23:00:00+00:00,97.0,7.8,2.2,µg/m³
Sofienbergparken,2024-04-12 00:00:00+00:00,82.0,9.5,5.2,µg/m³
Sofienbergparken,2024-04-12 01:00:00+00:00,68.0,5.6,6.7,µg/m³
Sofienbergparken,2024-04-12 02:00:00+00:00,57.0,9.8,7.8,µg/m³
Sofienbergparken,2024-04-12 03:00:00+00:00,49.0,-0.85,7.2,µg/m³
Sofienbergparken,2024-04-12 04:00:00+00:00,42.0,2.0,8.2,µg/m³
Sofienbergparken,2024-04-12 05:00:00+00:00,32.0,3.0,13.0,µg/m³
Sofienbergparken,2024-04-12 06:00:00+00:00,46.0,5.8,19.0,µg/m³
Sofienbergparken,2024-04-12 07:00:00+00:00,54.0,-0.4,17.0,µg/m³
Sofienbergparken,2024-04-12 08:00:00+00:00,47.0,-1.1,28.0,µg/m³
Sofienbergparken,2024-04-12 09:00:00+00:00,54.0,9.5,26.0,µg/m³
Sofienbergparken,2024-04-12 10:00:00+00:00,58.0,11.0,24.0,µg/m³
Sofienbergparken,2024-04-12 11:00:00+00:00,71.0,9.7,8.6,µg/m³
Sofienbergparken,2024-04-12 12:00:00+00:00,73.0,9.4,5.6,µg/m³
Sofienbergparken,2024-04-12 13:00:00+00:00,72.0,1.5,5.0,µg/m³
Sofienbergparken,2024-04-12 14:00:00+00:00,62.0,6.2,14.0,µg/m³
Sofienbergparken,2024-04-12 15:00:00+00:00,65.0,10.0,10.0,µg/m³
Sofienbergparken,2024-04-12 16:00:00+00:00,62.0,7.8,12.0,µg/m³
Sofienbergparken,2024-04-12 17:00:00+00:00,50.0,9.1,22.0,µg/m³
Sofienbergparken,2024-04-12 18:00:00+00:00,59.0,8.4,9.3,µg/m³
Sofienbergparken,2024-04-12 19:00:00+00:00,54.0,8.6,10.0,µg/m³
Sofienbergparken,2024-04-12 20:00:00+00:00,51.0,9.2,9.8,µg/m³
Sofienbergparken,2024-04-12 21:00:00+00:00,50.0,0.73,9.4,µg/m³
Sofienbergparken,2024-04-12 22:00:00+00:00,48.0,2.5,7.7,µg/m³
Sofienbergparken,2024-04-12 23:00:00+00:00,48.0,6.4,6.8,µg/m³
Sofienbergparken,2024-04-13 00:00:00+00:00,48.0,7.5,5.8,µg/m³
Sofienbergparken,2024-04-13 01:00:00+00:00,51.0,6.9,5.8,µg/m³
Sofienbergparken,2024-04-13 02:00:00+00:00,49.0,7.8,4.5,µg/m³
Sofienbergparken,2024-04-13 03:00:00+00:00,49.0,5.4,3.6,µg/m³
Sofienbergparken,2024-04-13 04:00:00+00:00,52.0,4.4,2.7,µg/m³
Sofienbergparken,2024-04-13 05:00:00+00:00,52.0,4.0,2.9,µg/m³
Sofienbergparken,2024-04-13 06:00:00+00:00,48.0,-1.6,5.6,µg/m³
Sofienbergparken,2024-04-13 07:00:00+00:00,46.0,6.8,6.2,µg/m³
Sofienbergparken,2024-04-13 08:00:00+00:00,44.0,1.2,10.0,µg/m³
Sofienbergparken,2024-04-13 09:00:00+00:00,46.0,6.8,12.0,µg/m³
Sofienbergparken,2024-04-13 10:00:00+00:00,56.0,6.3,7.5,µg/m³
Sofienbergparken,2024-04-13 11:00:00+00:00,72.0,11.0,5.6,µg/m³
Sofienbergparken,2024-04-13 12:00:00+00:00,88.0,12.0,2.3,µg/m³
Sofienbergparken,2024-04-13 13:00:00+00:00,83.0,9.9,4.0,µg/m³
Sofienbergparken,2024-04-13 14:00:00+00:00,77.0,8.9,12.0,µg/m³
Sofienbergparken,2024-04-13 15:00:00+00:00,82.0,7.4,7.5,µg/m³
Sofienbergparken,2024-04-13 16:00:00+00:00,84.0,8.7,3.6,µg/m³
Sofienbergparken,2024-04-13 17:00:00+00:00,79.0,15.0,8.7,µg/m³
Sofienbergparken,2024-04-13 18:00:00+00:00,84.0,11.0,3.6,µg/m³
Sofienbergparken,2024-04-13 19:00:00+00:00,85.0,4.4,2.7,µg/m³
Sofienbergparken,2024-04-13 20:00:00+00:00,77.0,7.0,7.1,µg/m³
Sofienbergparken,2024-04-13 21:00:00+00:00,77.0,4.1,4.8,µg/m³
Sofienbergparken,2024-04-13 22:00:00+00:00,79.0,7.5,4.0,µg/m³
Sofienbergparken,2024-04-13 23:00:00+00:00,79.0,4.4,3.7,µg/m³
Sofienbergparken,2024-04-14 00:00:00+00:00,82.0,1.8,2.3,µg/m³
Sofienbergparken,2024-04-14 01:00:00+00:00,76.0,1.1,2.3,µg/m³
Sofienbergparken,2024-04-14 02:00:00+00:00,66.0,1.5,5.0,µg/m³
Sofienbergparken,2024-04-14 03:00:00+00:00,65.0,2.9,3.7,µg/m³
Sofienbergparken,2024-04-14 04:00:00+00:00,80.0,3.9,1.1,µg/m³
Sofienbergparken,2024-04-14 05:00:00+00:00,83.0,0.17,0.71,µg/m³
Sofienbergparken,2024-04-14 06:00:00+00:00,83.0,-2.9,3.9,µg/m³
Sofienbergparken,2024-04-14 07:00:00+00:00,88.0,-1.0,1.3,µg/m³
Sofienbergparken,2024-04-14 08:00:00+00:00,94.0,-0.68,0.43,µg/m³
Sofienbergparken,2024-04-14 09:00:00+00:00,91.0,-2.2,0.63,µg/m³
Sofienbergparken,2024-04-14 10:00:00+00:00,87.0,-2.5,0.74,µg/m³
Sofienbergparken,2024-04-14 11:00:00+00:00,86.0,-0.46,1.1,µg/m³
Sofienbergparken,2024-04-14 12:00:00+00:00,87.0,0.63,1.4,µg/m³
Sofienbergparken,2024-04-14 13:00:00+00:00,92.0,1.2,1.2,µg/m³
Sofienbergparken,2024-04-14 14:00:00+00:00,91.0,-3.6,0.91,µg/m³
Sofienbergparken,2024-04-14 15:00:00+00:00,90.0,3.4,1.2,µg/m³
Sofienbergparken,2024-04-14 16:00:00+00:00,90.0,1.6,0.79,µg/m³
Sofienbergparken,2024-04-14 17:00:00+00:00,91.0,7.9,1.2,µg/m³
Sofienbergparken,2024-04-14 18:00:00+00:00,90.0,3.3,1.8,µg/m³
Sofienbergparken,2024-04-14 19:00:00+00:00,86.0,3.3,2.8,µg/m³
Sofienbergparken,2024-04-14 20:00:00+00:00,80.0,0.8,4.1,µg/m³
Sofienbergparken,2024-04-14 21:00:00+00:00,79.0,0.18,3.9,µg/m³
Sofienbergparken,2024-04-14 22:00:00+00:00,63.0,4.3,13.0,µg/m³
Sofienbergparken,2024-04-14 23:00:00+00:00,55.0,1.5,11.0,µg/m³
Sofienbergparken,2024-04-15 00:00:00+00:00,60.0,0.74,2.7,µg/m³
Sofienbergparken,2024-04-15 01:00:00+00:00,61.0,3.4,1.8,µg/m³
Sofienbergparken,2024-04-15 02:00:00+00:00,57.0,2.6,4.2,µg/m³
Sofienbergparken,2024-04-15 03:00:00+00:00,58.0,2.3,1.8,µg/m³
Sofienbergparken,2024-04-15 04:00:00+00:00,54.0,2.7,4.0,µg/m³
Sofienbergparken,2024-04-15 05:00:00+00:00,42.0,-0.17,12.0,µg/m³
Sofienbergparken,2024-04-15 06:00:00+00:00,34.0,3.5,25.0,µg/m³
Sofienbergparken,2024-04-15 07:00:00+00:00,45.0,2.8,27.0,µg/m³
Sofienbergparken,2024-04-15 08:00:00+00:00,56.0,-1.4,24.0,µg/m³
Sofienbergparken,2024-04-15 09:00:00+00:00,73.0,0.9,11.0,µg/m³
Sofienbergparken,2024-04-15 10:00:00+00:00,74.0,1.6,11.0,µg/m³
Sofienbergparken,2024-04-15 11:00:00+00:00,81.0,0.38,5.4,µg/m³
Sofienbergparken,2024-04-15 12:00:00+00:00,89.0,-1.2,2.1,µg/m³
Sofienbergparken,2024-04-15 13:00:00+00:00,92.0,3.1,2.8,µg/m³
Sofienbergparken,2024-04-15 14:00:00+00:00,91.0,0.87,3.3,µg/m³
Sofienbergparken,2024-04-15 15:00:00+00:00,90.0,1.5,4.9,µg/m³
Sofienbergparken,2024-04-15 16:00:00+00:00,89.0,2.9,5.7,µg/m³
Sofienbergparken,2024-04-15 17:00:00+00:00,89.0,1.4,4.9,µg/m³
Sofienbergparken,2024-04-15 18:00:00+00:00,87.0,-1.5,5.1,µg/m³
Sofienbergparken,2024-04-15 19:00:00+00:00,82.0,1.4,9.1,µg/m³
Sofienbergparken,2024-04-15 20:00:00+00:00,78.0,2.3,8.3,µg/m³
Sofienbergparken,2024-04-15 21:00:00+00:00,64.0,4.1,8.0,µg/m³
Sofienbergparken,2024-04-15 22:00:00+00:00,65.0,3.2,5.8,µg/m³
Sofienbergparken,2024-04-15 23:00:00+00:00,66.0,1.6,3.7,µg/m³
Sofienbergparken,2024-04-16 00:00:00+00:00,63.0,5.1,3.2,µg/m³
Sofienbergparken,2024-04-16 01:00:00+00:00,70.0,-2.5,1.8,µg/m³
Sofienbergparken,2024-04-16 02:00:00+00:00,74.0,1.3,1.3,µg/m³
Sofienbergparken,2024-04-16 03:00:00+00:00,75.0,-1.1,2.3,µg/m³
Sofienbergparken,2024-04-16 04:00:00+00:00,77.0,1.0,3.4,µg/m³
Sofienbergparken,2024-04-16 05:00:00+00:00,76.0,1.6,5.3,µg/m³
Sofienbergparken,2024-04-16 06:00:00+00:00,76.0,2.7,10.0,µg/m³
Sofienbergparken,2024-04-16 07:00:00+00:00,77.0,0.84,11.0,µg/m³
Sofienbergparken,2024-04-16 08:00:00+00:00,81.0,2.8,5.7,µg/m³
Sofienbergparken,2024-04-16 09:00:00+00:00,78.0,2.5,8.0,µg/m³
Sofienbergparken,2024-04-16 10:00:00+00:00,87.0,2.4,3.9,µg/m³
Sofienbergparken,2024-04-16 11:00:00+00:00,90.0,-0.007,1.9,µg/m³
Sofienbergparken,2024-04-16 12:00:00+00:00,91.0,-0.52,1.8,µg/m³
Sofienbergparken,2024-04-16 13:00:00+00:00,91.0,-0.056,2.1,µg/m³
Sofienbergparken,2024-04-16 14:00:00+00:00,91.0,4.7,2.1,µg/m³
Sofienbergparken,2024-04-16 15:00:00+00:00,93.0,0.58,2.8,µg/m³
Sofienbergparken,2024-04-16 16:00:00+00:00,94.0,2.0,3.0,µg/m³
Sofienbergparken,2024-04-16 17:00:00+00:00,93.0,2.0,2.8,µg/m³
Sofienbergparken,2024-04-16 18:00:00+00:00,91.0,0.2,3.4,µg/m³
Sofienbergparken,2024-04-16 19:00:00+00:00,81.0,3.2,9.3,µg/m³
Sofienbergparken,2024-04-16 20:00:00+00:00,64.0,5.9,16.0,µg/m³
Sofienbergparken,2024-04-16 21:00:00+00:00,61.0,5.7,8.1,µg/m³
Sofienbergparken,2024-04-16 22:00:00+00:00,62.0,3.0,6.7,µg/m³
Sofienbergparken,2024-04-16 23:00:00+00:00,62.0,0.82,5.0,µg/m³
Sofienbergparken,2024-04-17 00:00:00+00:00,61.0,-0.069,4.6,µg/m³
Sofienbergparken,2024-04-17 01:00:00+00:00,57.0,1.1,6.2,µg/m³
Sofienbergparken,2024-04-17 02:00:00+00:00,59.0,0.59,3.6,µg/m³
Sofienbergparken,2024-04-17 03:00:00+00:00,55.0,-0.94,4.1,µg/m³
Sofienbergparken,2024-04-17 04:00:00+00:00,54.0,1.8,3.4,µg/m³
Sofienbergparken,2024-04-17 05:00:00+00:00,46.0,1.7,9.5,µg/m³
Sofienbergparken,2024-04-17 06:00:00+00:00,33.0,4.3,26.0,µg/m³
Sofienbergparken,2024-04-17 07:00:00+00:00,42.0,5.7,26.0,µg/m³
Sofienbergparken,2024-04-17 08:00:00+00:00,62.0,2.6,14.0,µg/m³
Sofienbergparken,2024-04-17 09:00:00+00:00,78.0,0.89,6.1,µg/m³
Sofienbergparken,2024-04-17 10:00:00+00:00,84.0,2.3,4.1,µg/m³
Sofienbergparken,2024-04-17 11:00:00+00:00,87.0,0.036,4.0,µg/m³
Sofienbergparken,2024-04-17 12:00:00+00:00,87.0,2.0,3.7,µg/m³
Sofienbergparken,2024-04-17 13:00:00+00:00,88.0,2.6,3.0,µg/m³
Sofienbergparken,2024-04-17 14:00:00+00:00,90.0,2.6,3.2,µg/m³
Sofienbergparken,2024-04-17 15:00:00+00:00,91.0,0.5,3.2,µg/m³
Sofienbergparken,2024-04-17 16:00:00+00:00,93.0,1.9,2.3,µg/m³
Sofienbergparken,2024-04-17 17:00:00+00:00,93.0,2.3,2.2,µg/m³
Sofienbergparken,2024-04-17 18:00:00+00:00,91.0,2.0,3.6,µg/m³
Sofienbergparken,2024-04-17 19:00:00+00:00,88.0,0.82,4.4,µg/m³
Sofienbergparken,2024-04-17 20:00:00+00:00,84.0,2.4,6.1,µg/m³
