location_name,datetimeUtc,O3,No2,unit,AQI_O3,AQI_NO2,AQI
BARCELONA (CIUTADELLA),2024-05-23 20:00:00+00:00,77.0,7.0,µg/m³,33.0,7.0,33.0
BARCELONA (CIUTADELLA),2024-05-23 21:00:00+00:00,78.0,6.0,µg/m³,34.0,6.0,34.0
BARCELONA (CIUTADELLA),2024-05-23 22:00:00+00:00,78.0,4.0,µg/m³,34.0,4.0,34.0
BARCELONA (CIUTADELLA),2024-05-23 23:00:00+00:00,80.0,3.0,µg/m³,35.0,3.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 00:00:00+00:00,81.0,4.0,µg/m³,35.0,4.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 01:00:00+00:00,55.0,20.0,µg/m³,24.0,19.0,24.0
BARCELONA (CIUTADELLA),2024-05-24 02:00:00+00:00,46.0,27.0,µg/m³,20.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-05-24 03:00:00+00:00,54.0,19.0,µg/m³,23.0,18.0,23.0
BARCELONA (CIUTADELLA),2024-05-24 04:00:00+00:00,57.0,15.0,µg/m³,25.0,14.0,25.0
BARCELONA (CIUTADELLA),2024-05-24 05:00:00+00:00,54.0,19.0,µg/m³,23.0,18.0,23.0
BARCELONA (CIUTADELLA),2024-05-24 06:00:00+00:00,42.0,28.0,µg/m³,18.0,26.0,26.0
BARCELONA (CIUTADELLA),2024-05-24 07:00:00+00:00,32.0,39.0,µg/m³,14.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-05-24 08:00:00+00:00,32.0,36.0,µg/m³,14.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-05-24 09:00:00+00:00,47.0,31.0,µg/m³,20.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-05-24 10:00:00+00:00,78.0,10.0,µg/m³,34.0,9.0,34.0
BARCELONA (CIUTADELLA),2024-05-24 11:00:00+00:00,80.0,9.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 12:00:00+00:00,76.0,10.0,µg/m³,33.0,9.0,33.0
BARCELONA (CIUTADELLA),2024-05-24 13:00:00+00:00,71.0,10.0,µg/m³,31.0,9.0,31.0
BARCELONA (CIUTADELLA),2024-05-24 14:00:00+00:00,71.0,10.0,µg/m³,31.0,9.0,31.0
BARCELONA (CIUTADELLA),2024-05-24 15:00:00+00:00,75.0,9.0,µg/m³,32.0,8.0,32.0
BARCELONA (CIUTADELLA),2024-05-24 16:00:00+00:00,77.0,8.0,µg/m³,33.0,8.0,33.0
BARCELONA (CIUTADELLA),2024-05-24 17:00:00+00:00,82.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 18:00:00+00:00,82.0,4.0,µg/m³,35.0,4.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 19:00:00+00:00,80.0,4.0,µg/m³,35.0,4.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 20:00:00+00:00,82.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 21:00:00+00:00,78.0,7.0,µg/m³,34.0,7.0,34.0
BARCELONA (CIUTADELLA),2024-05-24 22:00:00+00:00,80.0,4.0,µg/m³,35.0,4.0,35.0
BARCELONA (CIUTADELLA),2024-05-24 23:00:00+00:00,76.0,4.0,µg/m³,33.0,4.0,33.0
BARCELONA (CIUTADELLA),2024-05-25 00:00:00+00:00,68.0,5.0,µg/m³,29.0,5.0,29.0
BARCELONA (CIUTADELLA),2024-05-25 01:00:00+00:00,56.0,10.0,µg/m³,24.0,9.0,24.0
BARCELONA (CIUTADELLA),2024-05-25 02:00:00+00:00,40.0,22.0,µg/m³,17.0,21.0,21.0
BARCELONA (CIUTADELLA),2024-05-25 03:00:00+00:00,34.0,19.0,µg/m³,15.0,18.0,18.0
BARCELONA (CIUTADELLA),2024-05-25 04:00:00+00:00,36.0,15.0,µg/m³,16.0,14.0,16.0
BARCELONA (CIUTADELLA),2024-05-25 05:00:00+00:00,30.0,16.0,µg/m³,13.0,15.0,15.0
BARCELONA (CIUTADELLA),2024-05-25 06:00:00+00:00,28.0,17.0,µg/m³,12.0,16.0,16.0
BARCELONA (CIUTADELLA),2024-05-25 07:00:00+00:00,32.0,19.0,µg/m³,14.0,18.0,18.0
BARCELONA (CIUTADELLA),2024-05-25 08:00:00+00:00,34.0,20.0,µg/m³,15.0,19.0,19.0
BARCELONA (CIUTADELLA),2024-05-25 09:00:00+00:00,52.0,16.0,µg/m³,22.0,15.0,22.0
BARCELONA (CIUTADELLA),2024-05-25 10:00:00+00:00,64.0,19.0,µg/m³,28.0,18.0,28.0
BARCELONA (CIUTADELLA),2024-05-25 11:00:00+00:00,74.0,15.0,µg/m³,32.0,14.0,32.0
BARCELONA (CIUTADELLA),2024-05-25 12:00:00+00:00,66.0,24.0,µg/m³,29.0,23.0,29.0
BARCELONA (CIUTADELLA),2024-05-25 13:00:00+00:00,74.0,19.0,µg/m³,32.0,18.0,32.0
BARCELONA (CIUTADELLA),2024-05-25 14:00:00+00:00,71.0,26.0,µg/m³,31.0,25.0,31.0
BARCELONA (CIUTADELLA),2024-05-25 15:00:00+00:00,95.0,12.0,µg/m³,41.0,11.0,41.0
BARCELONA (CIUTADELLA),2024-05-25 16:00:00+00:00,100.0,11.0,µg/m³,43.0,10.0,43.0
BARCELONA (CIUTADELLA),2024-05-25 17:00:00+00:00,74.0,20.0,µg/m³,32.0,19.0,32.0
BARCELONA (CIUTADELLA),2024-05-25 18:00:00+00:00,75.0,23.0,µg/m³,32.0,22.0,32.0
BARCELONA (CIUTADELLA),2024-05-25 19:00:00+00:00,79.0,17.0,µg/m³,34.0,16.0,34.0
BARCELONA (CIUTADELLA),2024-05-25 20:00:00+00:00,61.0,35.0,µg/m³,26.0,33.0,33.0
BARCELONA (CIUTADELLA),2024-05-25 21:00:00+00:00,58.0,33.0,µg/m³,25.0,31.0,31.0
BARCELONA (CIUTADELLA),2024-05-25 22:00:00+00:00,58.0,28.0,µg/m³,25.0,26.0,26.0
BARCELONA (CIUTADELLA),2024-05-25 23:00:00+00:00,59.0,19.0,µg/m³,26.0,18.0,26.0
BARCELONA (CIUTADELLA),2024-05-26 00:00:00+00:00,64.0,14.0,µg/m³,28.0,13.0,28.0
BARCELONA (CIUTADELLA),2024-05-26 01:00:00+00:00,44.0,16.0,µg/m³,19.0,15.0,19.0
BARCELONA (CIUTADELLA),2024-05-26 02:00:00+00:00,29.0,18.0,µg/m³,13.0,17.0,17.0
BARCELONA (CIUTADELLA),2024-05-26 03:00:00+00:00,20.0,22.0,µg/m³,9.0,21.0,21.0
BARCELONA (CIUTADELLA),2024-05-26 04:00:00+00:00,15.0,26.0,µg/m³,6.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-05-26 05:00:00+00:00,8.0,32.0,µg/m³,3.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-05-26 06:00:00+00:00,2.0,29.0,µg/m³,1.0,27.0,27.0
BARCELONA (CIUTADELLA),2024-05-26 07:00:00+00:00,5.0,22.0,µg/m³,2.0,21.0,21.0
BARCELONA (CIUTADELLA),2024-05-26 08:00:00+00:00,25.0,25.0,µg/m³,11.0,24.0,24.0
BARCELONA (CIUTADELLA),2024-05-26 09:00:00+00:00,31.0,38.0,µg/m³,13.0,36.0,36.0
BARCELONA (CIUTADELLA),2024-05-26 10:00:00+00:00,28.0,62.0,µg/m³,12.0,60.0,60.0
BARCELONA (CIUTADELLA),2024-05-26 11:00:00+00:00,21.0,80.0,µg/m³,9.0,79.0,79.0
BARCELONA (CIUTADELLA),2024-05-26 12:00:00+00:00,65.0,26.0,µg/m³,28.0,25.0,28.0
BARCELONA (CIUTADELLA),2024-05-26 13:00:00+00:00,80.0,11.0,µg/m³,35.0,10.0,35.0
BARCELONA (CIUTADELLA),2024-05-26 14:00:00+00:00,86.0,10.0,µg/m³,37.0,9.0,37.0
BARCELONA (CIUTADELLA),2024-05-26 15:00:00+00:00,86.0,5.0,µg/m³,37.0,5.0,37.0
BARCELONA (CIUTADELLA),2024-05-26 16:00:00+00:00,87.0,4.0,µg/m³,38.0,4.0,38.0
BARCELONA (CIUTADELLA),2024-05-26 17:00:00+00:00,82.0,5.0,µg/m³,35.0,5.0,35.0
BARCELONA (CIUTADELLA),2024-05-26 18:00:00+00:00,81.0,8.0,µg/m³,35.0,8.0,35.0
BARCELONA (CIUTADELLA),2024-05-26 19:00:00+00:00,76.0,15.0,µg/m³,33.0,14.0,33.0
BARCELONA (CIUTADELLA),2024-05-26 20:00:00+00:00,86.0,5.0,µg/m³,37.0,5.0,37.0
BARCELONA (CIUTADELLA),2024-05-26 21:00:00+00:00,78.0,10.0,µg/m³,34.0,9.0,34.0
BARCELONA (CIUTADELLA),2024-05-26 22:00:00+00:00,73.0,6.0,µg/m³,32.0,6.0,32.0
BARCELONA (CIUTADELLA),2024-05-26 23:00:00+00:00,73.0,3.0,µg/m³,32.0,3.0,32.0
BARCELONA (CIUTADELLA),2024-05-27 00:00:00+00:00,72.0,4.0,µg/m³,31.0,4.0,31.0
BARCELONA (CIUTADELLA),2024-05-27 01:00:00+00:00,67.0,3.0,µg/m³,29.0,3.0,29.0
BARCELONA (CIUTADELLA),2024-05-27 02:00:00+00:00,59.0,4.0,µg/m³,26.0,4.0,26.0
BARCELONA (CIUTADELLA),2024-05-27 03:00:00+00:00,49.0,5.0,µg/m³,21.0,5.0,21.0
BARCELONA (CIUTADELLA),2024-05-27 04:00:00+00:00,53.0,5.0,µg/m³,23.0,5.0,23.0
BARCELONA (CIUTADELLA),2024-05-27 05:00:00+00:00,54.0,7.0,µg/m³,23.0,7.0,23.0
BARCELONA (CIUTADELLA),2024-05-27 06:00:00+00:00,44.0,15.0,µg/m³,19.0,14.0,19.0
BARCELONA (CIUTADELLA),2024-05-27 07:00:00+00:00,37.0,27.0,µg/m³,16.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-05-27 08:00:00+00:00,54.0,16.0,µg/m³,23.0,15.0,23.0
BARCELONA (CIUTADELLA),2024-05-27 09:00:00+00:00,57.0,13.0,µg/m³,25.0,12.0,25.0
BARCELONA (CIUTADELLA),2024-05-27 10:00:00+00:00,58.0,13.0,µg/m³,25.0,12.0,25.0
BARCELONA (CIUTADELLA),2024-05-27 11:00:00+00:00,65.0,7.0,µg/m³,28.0,7.0,28.0
BARCELONA (CIUTADELLA),2024-05-27 12:00:00+00:00,68.0,5.0,µg/m³,29.0,5.0,29.0
BARCELONA (CIUTADELLA),2024-05-27 13:00:00+00:00,66.0,5.0,µg/m³,29.0,5.0,29.0
BARCELONA (CIUTADELLA),2024-05-27 14:00:00+00:00,64.0,3.0,µg/m³,28.0,3.0,28.0
BARCELONA (CIUTADELLA),2024-05-27 15:00:00+00:00,66.0,6.0,µg/m³,29.0,6.0,29.0
BARCELONA (CIUTADELLA),2024-05-27 16:00:00+00:00,71.0,8.0,µg/m³,31.0,8.0,31.0
BARCELONA (CIUTADELLA),2024-05-27 17:00:00+00:00,70.0,4.0,µg/m³,30.0,4.0,30.0
BARCELONA (CIUTADELLA),2024-05-27 18:00:00+00:00,72.0,3.0,µg/m³,31.0,3.0,31.0
BARCELONA (CIUTADELLA),2024-05-27 19:00:00+00:00,69.0,3.0,µg/m³,30.0,3.0,30.0
BARCELONA (CIUTADELLA),2024-05-27 20:00:00+00:00,67.0,4.0,µg/m³,29.0,4.0,29.0
BARCELONA (CIUTADELLA),2024-05-27 21:00:00+00:00,59.0,5.0,µg/m³,26.0,5.0,26.0
BARCELONA (CIUTADELLA),2024-05-27 22:00:00+00:00,51.0,7.0,µg/m³,22.0,7.0,22.0
BARCELONA (CIUTADELLA),2024-05-27 23:00:00+00:00,43.0,6.0,µg/m³,19.0,6.0,19.0
BARCELONA (CIUTADELLA),2024-05-28 00:00:00+00:00,11.0,49.0,µg/m³,5.0,46.0,46.0
BARCELONA (CIUTADELLA),2024-05-28 01:00:00+00:00,30.0,18.0,µg/m³,13.0,17.0,17.0
BARCELONA (CIUTADELLA),2024-05-28 02:00:00+00:00,39.0,7.0,µg/m³,17.0,7.0,17.0
BARCELONA (CIUTADELLA),2024-05-28 03:00:00+00:00,35.0,13.0,µg/m³,15.0,12.0,15.0
BARCELONA (CIUTADELLA),2024-05-28 04:00:00+00:00,26.0,21.0,µg/m³,11.0,20.0,20.0
BARCELONA (CIUTADELLA),2024-05-28 05:00:00+00:00,25.0,21.0,µg/m³,11.0,20.0,20.0
BARCELONA (CIUTADELLA),2024-05-28 06:00:00+00:00,26.0,26.0,µg/m³,11.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-05-28 07:00:00+00:00,28.0,27.0,µg/m³,12.0,25.0,25.0
BARCELONA (CIUTADELLA),2024-05-28 08:00:00+00:00,26.0,31.0,µg/m³,11.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-05-28 09:00:00+00:00,23.0,42.0,µg/m³,10.0,40.0,40.0
BARCELONA (CIUTADELLA),2024-05-28 10:00:00+00:00,45.0,29.0,µg/m³,19.0,27.0,27.0
BARCELONA (CIUTADELLA),2024-05-28 11:00:00+00:00,55.0,22.0,µg/m³,24.0,21.0,24.0
BARCELONA (CIUTADELLA),2024-05-28 12:00:00+00:00,60.0,14.0,µg/m³,26.0,13.0,26.0
BARCELONA (CIUTADELLA),2024-05-28 13:00:00+00:00,60.0,21.0,µg/m³,26.0,20.0,26.0
BARCELONA (CIUTADELLA),2024-05-28 14:00:00+00:00,64.0,20.0,µg/m³,28.0,19.0,28.0
BARCELONA (CIUTADELLA),2024-05-28 15:00:00+00:00,46.0,34.0,µg/m³,20.0,32.0,32.0
BARCELONA (CIUTADELLA),2024-05-28 16:00:00+00:00,35.0,47.0,µg/m³,15.0,44.0,44.0
BARCELONA (CIUTADELLA),2024-05-28 17:00:00+00:00,55.0,30.0,µg/m³,24.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-05-28 18:00:00+00:00,67.0,19.0,µg/m³,29.0,18.0,29.0
BARCELONA (CIUTADELLA),2024-05-28 19:00:00+00:00,66.0,19.0,µg/m³,29.0,18.0,29.0
BARCELONA (CIUTADELLA),2024-05-28 20:00:00+00:00,68.0,16.0,µg/m³,29.0,15.0,29.0
BARCELONA (CIUTADELLA),2024-05-28 21:00:00+00:00,66.0,15.0,µg/m³,29.0,14.0,29.0
BARCELONA (CIUTADELLA),2024-05-28 22:00:00+00:00,64.0,12.0,µg/m³,28.0,11.0,28.0
BARCELONA (CIUTADELLA),2024-05-28 23:00:00+00:00,59.0,15.0,µg/m³,26.0,14.0,26.0
BARCELONA (CIUTADELLA),2024-05-29 00:00:00+00:00,52.0,16.0,µg/m³,22.0,15.0,22.0
BARCELONA (CIUTADELLA),2024-05-29 01:00:00+00:00,46.0,20.0,µg/m³,20.0,19.0,20.0
BARCELONA (CIUTADELLA),2024-05-29 02:00:00+00:00,53.0,12.0,µg/m³,23.0,11.0,23.0
BARCELONA (CIUTADELLA),2024-05-29 03:00:00+00:00,43.0,15.0,µg/m³,19.0,14.0,19.0
BARCELONA (CIUTADELLA),2024-05-29 04:00:00+00:00,40.0,19.0,µg/m³,17.0,18.0,18.0
BARCELONA (CIUTADELLA),2024-05-29 05:00:00+00:00,47.0,12.0,µg/m³,20.0,11.0,20.0
BARCELONA (CIUTADELLA),2024-05-29 06:00:00+00:00,48.0,14.0,µg/m³,21.0,13.0,21.0
BARCELONA (CIUTADELLA),2024-05-29 07:00:00+00:00,49.0,17.0,µg/m³,21.0,16.0,21.0
BARCELONA (CIUTADELLA),2024-05-29 08:00:00+00:00,49.0,23.0,µg/m³,21.0,22.0,22.0
BARCELONA (CIUTADELLA),2024-05-29 09:00:00+00:00,56.0,24.0,µg/m³,24.0,23.0,24.0
BARCELONA (CIUTADELLA),2024-05-29 10:00:00+00:00,56.0,28.0,µg/m³,24.0,26.0,26.0
BARCELONA (CIUTADELLA),2024-05-29 11:00:00+00:00,60.0,30.0,µg/m³,26.0,28.0,28.0
BARCELONA (CIUTADELLA),2024-05-29 12:00:00+00:00,59.0,32.0,µg/m³,26.0,30.0,30.0
BARCELONA (CIUTADELLA),2024-05-29 13:00:00+00:00,66.0,27.0,µg/m³,29.0,25.0,29.0
BARCELONA (CIUTADELLA),2024-05-29 14:00:00+00:00,66.0,29.0,µg/m³,29.0,27.0,29.0
BARCELONA (CIUTADELLA),2024-05-29 15:00:00+00:00,72.0,23.0,µg/m³,31.0,22.0,31.0
BARCELONA (CIUTADELLA),2024-05-29 16:00:00+00:00,75.0,23.0,µg/m³,32.0,22.0,32.0
BARCELONA (CIUTADELLA),2024-05-29 17:00:00+00:00,59.0,37.0,µg/m³,26.0,35.0,35.0
BARCELONA (CIUTADELLA),2024-05-29 18:00:00+00:00,56.0,39.0,µg/m³,24.0,37.0,37.0
BARCELONA (CIUTADELLA),2024-05-29 19:00:00+00:00,33.0,55.0,µg/m³,14.0,52.0,52.0
BARCELONA (CIUTADELLA),2024-05-29 20:00:00+00:00,36.0,45.0,µg/m³,16.0,42.0,42.0
BARCELONA (CIUTADELLA),2024-05-29 21:00:00+00:00,59.0,16.0,µg/m³,26.0,15.0,26.0
BARCELONA (CIUTADELLA),2024-05-29 22:00:00+00:00,36.0,37.0,µg/m³,16.0,35.0,35.0
BARCELONA (CIUTADELLA),2024-05-29 23:00:00+00:00,20.0,54.0,µg/m³,9.0,51.0,51.0
BARCELONA (CIUTADELLA),2024-05-30 00:00:00+00:00,40.0,17.0,µg/m³,17.0,16.0,17.0
BARCELONA (CIUTADELLA),2024-05-30 01:00:00+00:00,57.0,10.0,µg/m³,25.0,9.0,25.0
BARCELONA (CIUTADELLA),2024-05-30 02:00:00+00:00,64.0,9.0,µg/m³,28.0,8.0,28.0
BARCELONA (CIUTADELLA),2024-05-30 03:00:00+00:00,66.0,8.0,µg/m³,29.0,8.0,29.0
BARCELONA (CIUTADELLA),2024-05-30 04:00:00+00:00,61.0,8.0,µg/m³,26.0,8.0,26.0
BARCELONA (CIUTADELLA),2024-05-30 05:00:00+00:00,60.0,8.0,µg/m³,26.0,8.0,26.0
BARCELONA (CIUTADELLA),2024-05-30 06:00:00+00:00,47.0,14.0,µg/m³,20.0,13.0,20.0
BARCELONA (CIUTADELLA),2024-05-30 07:00:00+00:00,48.0,20.0,µg/m³,21.0,19.0,21.0
BARCELONA (CIUTADELLA),2024-05-30 08:00:00+00:00,60.0,21.0,µg/m³,26.0,20.0,26.0
BARCELONA (CIUTADELLA),2024-05-30 09:00:00+00:00,59.0,25.0,µg/m³,26.0,24.0,26.0
BARCELONA (CIUTADELLA),2024-05-30 13:00:00+00:00,34.0,60.0,µg/m³,15.0,57.0,57.0
BARCELONA (CIUTADELLA),2024-05-30 14:00:00+00:00,60.0,36.0,µg/m³,26.0,34.0,34.0
BARCELONA (CIUTADELLA),2024-05-30 15:00:00+00:00,66.0,31.0,µg/m³,29.0,29.0,29.0
BARCELONA (CIUTADELLA),2024-05-30 16:00:00+00:00,72.0,23.0,µg/m³,31.0,22.0,31.0
BARCELONA (CIUTADELLA),2024-05-30 17:00:00+00:00,79.0,9.0,µg/m³,34.0,8.0,34.0
BARCELONA (CIUTADELLA),2024-05-30 18:00:00+00:00,84.0,7.0,µg/m³,36.0,7.0,36.0
BARCELONA (CIUTADELLA),2024-05-30 19:00:00+00:00,92.0,4.0,µg/m³,40.0,4.0,40.0
BARCELONA (CIUTADELLA),2024-05-30 20:00:00+00:00,87.0,3.0,µg/m³,38.0,3.0,38.0
BARCELONA (CIUTADELLA),2024-05-30 21:00:00+00:00,79.0,5.0,µg/m³,34.0,5.0,34.0
BARCELONA (CIUTADELLA),2024-05-30 22:00:00+00:00,78.0,4.0,µg/m³,34.0,4.0,34.0
BARCELONA (CIUTADELLA),2024-05-30 23:00:00+00:00,64.0,3.0,µg/m³,28.0,3.0,28.0
BARCELONA (CIUTADELLA),2024-05-31 00:00:00+00:00,56.0,3.0,µg/m³,24.0,3.0,24.0
