location_name,datetimeUtc,O3,Co,pm25,No2,unit,AQI_O3,AQI_PM25,AQI_NO2,AQI_CO,AQI
Los Angeles - N. Mai,2024-04-18 18:00:00+00:00,39.263803680981596,458.241308793456,25.0,33.86907975460122,µg/m³,17.0,78.0,32,5,78.0
Los Angeles - N. Mai,2024-04-18 19:00:00+00:00,39.263803680981596,458.241308793456,23.0,33.86907975460122,µg/m³,17.0,74.0,32,5,74.0
Los Angeles - N. Mai,2024-04-18 20:00:00+00:00,74.60122699386503,458.241308793456,26.0,31.987464212678937,µg/m³,32.0,80.0,30,5,80.0
Los Angeles - N. Mai,2024-04-18 21:00:00+00:00,90.30674846625767,343.680981595092,23.0,24.461002044989776,µg/m³,39.0,74.0,23,3,74.0
Los Angeles - N. Mai,2024-04-18 22:00:00+00:00,100.12269938650307,343.680981595092,18.0,22.579386503067482,µg/m³,43.0,63.0,21,3,63.0
Los Angeles - N. Mai,2024-04-18 23:00:00+00:00,100.12269938650307,229.120654396728,15.0,14.864762781186094,µg/m³,43.0,57.0,14,2,57.0
Los Angeles - N. Mai,2024-04-19 00:00:00+00:00,98.159509202454,343.680981595092,18.0,18.816155419222905,µg/m³,42.0,63.0,18,3,63.0
Los Angeles - N. Mai,2024-04-19 01:00:00+00:00,88.34355828220859,229.120654396728,12.0,15.80557055214724,µg/m³,38.0,50.0,15,2,50.0
Los Angeles - N. Mai,2024-04-19 02:00:00+00:00,84.41717791411043,343.680981595092,12.0,13.92395501022495,µg/m³,37.0,50.0,13,3,50.0
Los Angeles - N. Mai,2024-04-19 03:00:00+00:00,78.52760736196319,343.680981595092,11.0,15.80557055214724,µg/m³,34.0,46.0,15,3,46.0
Los Angeles - N. Mai,2024-04-19 04:00:00+00:00,74.60122699386503,343.680981595092,12.0,16.181893660531696,µg/m³,32.0,50.0,15,3,50.0
Los Angeles - N. Mai,2024-04-19 05:00:00+00:00,56.932515337423325,458.241308793456,13.0,28.224233128834356,µg/m³,25.0,53.0,27,5,53.0
Los Angeles - N. Mai,2024-04-19 06:00:00+00:00,53.00613496932515,343.680981595092,9.7,26.342617586912066,µg/m³,23.0,40.0,25,3,40.0
Los Angeles - N. Mai,2024-04-19 07:00:00+00:00,51.04294478527608,343.680981595092,11.0,31.987464212678937,µg/m³,22.0,46.0,30,3,46.0
Los Angeles - N. Mai,2024-04-19 08:00:00+00:00,60.858895705521476,343.680981595092,13.0,24.461002044989776,µg/m³,26.0,53.0,23,3,53.0
Los Angeles - N. Mai,2024-04-19 09:00:00+00:00,74.60122699386503,229.120654396728,10.0,15.052924335378323,µg/m³,32.0,42.0,14,2,42.0
Los Angeles - N. Mai,2024-04-19 10:00:00+00:00,74.60122699386503,229.120654396728,11.0,13.92395501022495,µg/m³,32.0,46.0,13,2,46.0
Los Angeles - N. Mai,2024-04-19 11:00:00+00:00,74.60122699386503,229.120654396728,10.0,13.547631901840491,µg/m³,32.0,42.0,13,2,42.0
Los Angeles - N. Mai,2024-04-19 12:00:00+00:00,72.63803680981594,229.120654396728,10.0,18.816155419222905,µg/m³,31.0,42.0,18,2,42.0
Los Angeles - N. Mai,2024-04-19 13:00:00+00:00,72.63803680981594,229.120654396728,15.0,17.4990245398773,µg/m³,31.0,57.0,17,2,57.0
Los Angeles - N. Mai,2024-04-19 14:00:00+00:00,72.63803680981594,229.120654396728,15.0,18.627993865030675,µg/m³,31.0,57.0,18,2,57.0
Los Angeles - N. Mai,2024-04-19 15:00:00+00:00,72.63803680981594,229.120654396728,12.0,18.063509202453986,µg/m³,31.0,50.0,17,2,50.0
Los Angeles - N. Mai,2024-04-19 16:00:00+00:00,68.7116564417178,343.680981595092,17.0,20.697770961145192,µg/m³,30.0,61.0,20,3,61.0
Los Angeles - N. Mai,2024-04-19 17:00:00+00:00,66.74846625766872,343.680981595092,13.0,24.461002044989776,µg/m³,29.0,53.0,23,3,53.0
Los Angeles - N. Mai,2024-04-19 18:00:00+00:00,62.82208588957055,343.680981595092,15.0,31.987464212678937,µg/m³,27.0,57.0,30,3,57.0
Los Angeles - N. Mai,2024-04-19 19:00:00+00:00,68.7116564417178,458.241308793456,22.0,33.86907975460122,µg/m³,30.0,72.0,32,5,72.0
Los Angeles - N. Mai,2024-04-19 20:00:00+00:00,92.26993865030676,343.680981595092,19.0,26.342617586912066,µg/m³,40.0,66.0,25,3,66.0
Los Angeles - N. Mai,2024-04-19 21:00:00+00:00,100.12269938650307,343.680981595092,19.0,22.579386503067482,µg/m³,43.0,66.0,21,3,66.0
Los Angeles - N. Mai,2024-04-19 22:00:00+00:00,106.0122699386503,343.680981595092,17.0,17.122701431492843,µg/m³,46.0,61.0,16,3,61.0
Los Angeles - N. Mai,2024-04-19 23:00:00+00:00,109.93865030674847,229.120654396728,16.0,16.93453987730061,µg/m³,48.0,59.0,16,2,59.0
Los Angeles - N. Mai,2024-04-20 00:00:00+00:00,111.90184049079755,229.120654396728,17.0,14.112116564417178,µg/m³,48.0,61.0,13,2,61.0
Los Angeles - N. Mai,2024-04-20 01:00:00+00:00,109.93865030674847,229.120654396728,15.0,10.725208588957054,µg/m³,48.0,57.0,10,2,57.0
Los Angeles - N. Mai,2024-04-20 02:00:00+00:00,109.93865030674847,229.120654396728,14.0,10.537047034764825,µg/m³,48.0,55.0,10,2,55.0
Los Angeles - N. Mai,2024-04-20 03:00:00+00:00,102.08588957055215,229.120654396728,12.0,11.477854805725972,µg/m³,44.0,50.0,11,2,50.0
Los Angeles - N. Mai,2024-04-20 04:00:00+00:00,94.23312883435585,229.120654396728,12.0,10.348885480572596,µg/m³,41.0,50.0,10,2,50.0
Los Angeles - N. Mai,2024-04-20 05:00:00+00:00,88.34355828220859,229.120654396728,11.0,9.408077709611453,µg/m³,38.0,46.0,9,2,46.0
Los Angeles - N. Mai,2024-04-20 06:00:00+00:00,84.41717791411043,229.120654396728,10.0,9.596239263803682,µg/m³,37.0,42.0,9,2,42.0
Los Angeles - N. Mai,2024-04-20 07:00:00+00:00,76.56441717791411,229.120654396728,9.0,12.794985685071575,µg/m³,33.0,38.0,12,2,38.0
Los Angeles - N. Mai,2024-04-20 08:00:00+00:00,74.60122699386503,343.680981595092,8.1,12.418662576687115,µg/m³,32.0,34.0,12,3,34.0
Los Angeles - N. Mai,2024-04-20 09:00:00+00:00,62.82208588957055,343.680981595092,11.0,15.993732106339468,µg/m³,27.0,46.0,15,3,46.0
Los Angeles - N. Mai,2024-04-20 10:00:00+00:00,66.74846625766872,343.680981595092,10.0,14.488439672801636,µg/m³,29.0,42.0,14,3,42.0
Los Angeles - N. Mai,2024-04-20 11:00:00+00:00,72.63803680981594,229.120654396728,11.0,12.418662576687115,µg/m³,31.0,46.0,12,2,46.0
Los Angeles - N. Mai,2024-04-20 12:00:00+00:00,82.45398773006136,229.120654396728,14.0,11.666016359918201,µg/m³,36.0,55.0,11,2,55.0
Los Angeles - N. Mai,2024-04-20 13:00:00+00:00,78.52760736196319,229.120654396728,16.0,15.993732106339468,µg/m³,34.0,59.0,15,2,59.0
Los Angeles - N. Mai,2024-04-20 14:00:00+00:00,76.56441717791411,343.680981595092,18.0,12.983147239263802,µg/m³,33.0,63.0,12,3,63.0
Los Angeles - N. Mai,2024-04-20 15:00:00+00:00,74.60122699386503,343.680981595092,17.0,15.429247443762781,µg/m³,32.0,61.0,15,3,61.0
Los Angeles - N. Mai,2024-04-20 16:00:00+00:00,74.60122699386503,343.680981595092,15.0,16.746378323108384,µg/m³,32.0,57.0,16,3,57.0
Los Angeles - N. Mai,2024-04-20 17:00:00+00:00,70.67484662576686,343.680981595092,16.0,20.697770961145192,µg/m³,31.0,59.0,20,3,59.0
Los Angeles - N. Mai,2024-04-20 18:00:00+00:00,76.56441717791411,343.680981595092,19.0,18.816155419222905,µg/m³,33.0,66.0,18,3,66.0
Los Angeles - N. Mai,2024-04-20 19:00:00+00:00,78.52760736196319,343.680981595092,21.0,20.697770961145192,µg/m³,34.0,70.0,20,3,70.0
Los Angeles - N. Mai,2024-04-20 20:00:00+00:00,86.38036809815951,458.241308793456,23.0,22.579386503067482,µg/m³,37.0,74.0,21,5,74.0
Los Angeles - N. Mai,2024-04-20 21:00:00+00:00,104.04907975460122,458.241308793456,24.0,22.579386503067482,µg/m³,45.0,76.0,21,5,76.0
Los Angeles - N. Mai,2024-04-20 22:00:00+00:00,119.75460122699387,343.680981595092,24.0,22.579386503067482,µg/m³,54.0,76.0,21,3,76.0
Los Angeles - N. Mai,2024-04-20 23:00:00+00:00,125.6441717791411,229.120654396728,16.0,13.73579345603272,µg/m³,63.0,59.0,13,2,63.0
Los Angeles - N. Mai,2024-04-21 00:00:00+00:00,131.53374233128835,343.680981595092,18.0,14.112116564417178,µg/m³,72.0,63.0,13,3,72.0
Los Angeles - N. Mai,2024-04-21 01:00:00+00:00,113.86503067484665,229.120654396728,17.0,12.230501022494888,µg/m³,49.0,61.0,12,2,61.0
Los Angeles - N. Mai,2024-04-21 02:00:00+00:00,102.08588957055215,229.120654396728,15.0,10.913370143149283,µg/m³,44.0,57.0,10,2,57.0
Los Angeles - N. Mai,2024-04-21 03:00:00+00:00,98.159509202454,229.120654396728,13.0,11.289693251533741,µg/m³,42.0,53.0,11,2,53.0
Los Angeles - N. Mai,2024-04-21 04:00:00+00:00,92.26993865030676,343.680981595092,12.0,13.359470347648262,µg/m³,40.0,50.0,13,3,50.0
Los Angeles - N. Mai,2024-04-21 05:00:00+00:00,88.34355828220859,343.680981595092,12.0,15.052924335378323,µg/m³,38.0,50.0,14,3,50.0
Los Angeles - N. Mai,2024-04-21 06:00:00+00:00,76.56441717791411,343.680981595092,12.0,18.816155419222905,µg/m³,33.0,50.0,18,3,50.0
Los Angeles - N. Mai,2024-04-21 07:00:00+00:00,23.558282208588963,458.241308793456,17.0,58.330081799591,µg/m³,10.0,61.0,56,5,61.0
Los Angeles - N. Mai,2024-04-21 08:00:00+00:00,49.079754601227,572.80163599182,19.0,31.987464212678937,µg/m³,21.0,66.0,30,6,66.0
Los Angeles - N. Mai,2024-04-21 09:00:00+00:00,39.263803680981596,458.241308793456,12.0,28.224233128834356,µg/m³,17.0,50.0,27,5,50.0
Los Angeles - N. Mai,2024-04-21 10:00:00+00:00,27.484662576687118,572.80163599182,12.0,33.86907975460122,µg/m³,12.0,50.0,32,6,50.0
Los Angeles - N. Mai,2024-04-21 11:00:00+00:00,17.668711656441715,572.80163599182,19.0,30.105848670756647,µg/m³,8.0,66.0,28,6,66.0
Los Angeles - N. Mai,2024-04-21 12:00:00+00:00,11.779141104294482,572.80163599182,17.0,31.987464212678937,µg/m³,5.0,61.0,30,6,61.0
Los Angeles - N. Mai,2024-04-21 13:00:00+00:00,0.0,687.361963190184,16.0,43.277157464212685,µg/m³,0.0,59.0,41,7,59.0
Los Angeles - N. Mai,2024-04-21 14:00:00+00:00,5.889570552147241,687.361963190184,20.0,37.63231083844581,µg/m³,3.0,68.0,36,7,68.0
Los Angeles - N. Mai,2024-04-21 15:00:00+00:00,29.447852760736197,572.80163599182,16.0,26.342617586912066,µg/m³,13.0,59.0,25,6,59.0
Los Angeles - N. Mai,2024-04-21 16:00:00+00:00,49.079754601227,458.241308793456,20.0,20.697770961145192,µg/m³,21.0,68.0,20,5,68.0
Los Angeles - N. Mai,2024-04-21 17:00:00+00:00,64.78527607361963,458.241308793456,18.0,18.816155419222905,µg/m³,28.0,63.0,18,5,63.0
Los Angeles - N. Mai,2024-04-21 18:00:00+00:00,84.41717791411043,572.80163599182,20.0,22.579386503067482,µg/m³,37.0,68.0,21,6,68.0
Los Angeles - N. Mai,2024-04-21 19:00:00+00:00,113.86503067484665,458.241308793456,23.0,17.68718609406953,µg/m³,49.0,74.0,17,5,74.0
Los Angeles - N. Mai,2024-04-21 20:00:00+00:00,113.86503067484665,343.680981595092,19.0,12.042339468302659,µg/m³,49.0,66.0,11,3,66.0
Los Angeles - N. Mai,2024-04-21 21:00:00+00:00,113.86503067484665,343.680981595092,16.0,10.537047034764825,µg/m³,49.0,59.0,10,3,59.0
Los Angeles - N. Mai,2024-04-21 22:00:00+00:00,121.71779141104295,343.680981595092,16.0,10.537047034764825,µg/m³,57.0,59.0,10,3,59.0
Los Angeles - N. Mai,2024-04-21 23:00:00+00:00,127.60736196319019,229.120654396728,16.0,11.666016359918201,µg/m³,66.0,59.0,11,2,66.0
Los Angeles - N. Mai,2024-04-22 00:00:00+00:00,117.79141104294479,343.680981595092,14.0,11.289693251533741,µg/m³,51.0,55.0,11,3,55.0
Los Angeles - N. Mai,2024-04-22 01:00:00+00:00,107.97546012269939,343.680981595092,13.0,11.477854805725972,µg/m³,47.0,53.0,11,3,53.0
Los Angeles - N. Mai,2024-04-22 02:00:00+00:00,100.12269938650307,343.680981595092,17.0,12.230501022494888,µg/m³,43.0,61.0,12,3,61.0
Los Angeles - N. Mai,2024-04-22 03:00:00+00:00,96.19631901840494,343.680981595092,12.0,10.537047034764825,µg/m³,42.0,50.0,10,3,50.0
Los Angeles - N. Mai,2024-04-22 04:00:00+00:00,90.30674846625767,343.680981595092,16.0,12.230501022494888,µg/m³,39.0,59.0,12,3,59.0
Los Angeles - N. Mai,2024-04-22 05:00:00+00:00,82.45398773006136,343.680981595092,25.0,18.251670756646217,µg/m³,36.0,78.0,17,3,78.0
Los Angeles - N. Mai,2024-04-22 06:00:00+00:00,78.52760736196319,343.680981595092,25.0,18.816155419222905,µg/m³,34.0,78.0,18,3,78.0
Los Angeles - N. Mai,2024-04-22 07:00:00+00:00,68.7116564417178,343.680981595092,28.0,20.697770961145192,µg/m³,30.0,84.0,20,3,84.0
Los Angeles - N. Mai,2024-04-22 08:00:00+00:00,70.67484662576686,458.241308793456,25.0,18.816155419222905,µg/m³,31.0,78.0,18,5,78.0
Los Angeles - N. Mai,2024-04-22 09:00:00+00:00,74.60122699386503,343.680981595092,25.0,17.87534764826176,µg/m³,32.0,78.0,17,3,78.0
Los Angeles - N. Mai,2024-04-22 10:00:00+00:00,74.60122699386503,343.680981595092,24.0,15.993732106339468,µg/m³,32.0,76.0,15,3,76.0
Los Angeles - N. Mai,2024-04-22 11:00:00+00:00,68.7116564417178,343.680981595092,31.0,20.697770961145192,µg/m³,30.0,91.0,20,3,91.0
Los Angeles - N. Mai,2024-04-22 12:00:00+00:00,66.74846625766872,343.680981595092,29.0,20.697770961145192,µg/m³,29.0,87.0,20,3,87.0
Los Angeles - N. Mai,2024-04-22 13:00:00+00:00,54.969325153374236,343.680981595092,30.0,31.987464212678937,µg/m³,24.0,89.0,30,3,89.0
Los Angeles - N. Mai,2024-04-22 14:00:00+00:00,51.04294478527608,458.241308793456,37.0,37.63231083844581,µg/m³,22.0,105.0,36,5,105.0
Los Angeles - N. Mai,2024-04-22 15:00:00+00:00,43.190184049079754,458.241308793456,35.0,50.80361963190183,µg/m³,19.0,99.0,48,5,99.0
Los Angeles - N. Mai,2024-04-22 16:00:00+00:00,60.858895705521476,458.241308793456,29.0,30.105848670756647,µg/m³,26.0,87.0,28,5,87.0
Los Angeles - N. Mai,2024-04-22 17:00:00+00:00,66.74846625766872,458.241308793456,35.0,28.224233128834356,µg/m³,29.0,99.0,27,5,99.0
Los Angeles - N. Mai,2024-04-22 18:00:00+00:00,72.63803680981594,458.241308793456,31.0,26.342617586912066,µg/m³,31.0,91.0,25,5,91.0
Los Angeles - N. Mai,2024-04-22 19:00:00+00:00,78.52760736196319,458.241308793456,30.0,33.86907975460122,µg/m³,34.0,89.0,32,5,89.0
Los Angeles - N. Mai,2024-04-22 20:00:00+00:00,90.30674846625767,458.241308793456,23.0,31.987464212678937,µg/m³,39.0,74.0,30,5,74.0
Los Angeles - N. Mai,2024-04-22 21:00:00+00:00,107.97546012269939,458.241308793456,22.0,28.224233128834356,µg/m³,47.0,72.0,27,5,72.0
Los Angeles - N. Mai,2024-04-22 22:00:00+00:00,111.90184049079755,343.680981595092,20.0,26.342617586912066,µg/m³,48.0,68.0,25,3,68.0
Los Angeles - N. Mai,2024-04-22 23:00:00+00:00,104.04907975460122,343.680981595092,21.0,28.224233128834356,µg/m³,45.0,70.0,27,3,70.0
Los Angeles - N. Mai,2024-04-23 00:00:00+00:00,104.04907975460122,343.680981595092,19.0,24.461002044989776,µg/m³,45.0,66.0,23,3,66.0
Los Angeles - N. Mai,2024-04-23 01:00:00+00:00,98.159509202454,343.680981595092,15.0,18.251670756646217,µg/m³,42.0,57.0,17,3,57.0
Los Angeles - N. Mai,2024-04-23 02:00:00+00:00,88.34355828220859,343.680981595092,11.0,20.697770961145192,µg/m³,38.0,46.0,20,3,46.0
Los Angeles - N. Mai,2024-04-23 03:00:00+00:00,80.49079754601227,343.680981595092,11.0,20.697770961145192,µg/m³,35.0,46.0,20,3,46.0
Los Angeles - N. Mai,2024-04-23 04:00:00+00:00,82.45398773006136,343.680981595092,14.0,16.746378323108384,µg/m³,36.0,55.0,16,3,55.0
Los Angeles - N. Mai,2024-04-23 05:00:00+00:00,82.45398773006136,343.680981595092,11.0,15.993732106339468,µg/m³,36.0,46.0,15,3,46.0
Los Angeles - N. Mai,2024-04-23 06:00:00+00:00,80.49079754601227,343.680981595092,8.4,20.697770961145192,µg/m³,35.0,35.0,20,3,35.0
Los Angeles - N. Mai,2024-04-23 07:00:00+00:00,86.38036809815951,229.120654396728,6.7,16.558216768916154,µg/m³,37.0,28.0,16,2,37.0
Los Angeles - N. Mai,2024-04-23 08:00:00+00:00,92.26993865030676,343.680981595092,4.7,12.606824130879346,µg/m³,40.0,20.0,12,3,40.0
Los Angeles - N. Mai,2024-04-23 09:00:00+00:00,82.45398773006136,229.120654396728,9.2,18.063509202453986,µg/m³,36.0,38.0,17,2,38.0
Los Angeles - N. Mai,2024-04-23 10:00:00+00:00,88.34355828220859,229.120654396728,11.0,10.537047034764825,µg/m³,38.0,46.0,10,2,46.0
Los Angeles - N. Mai,2024-04-23 11:00:00+00:00,84.41717791411043,229.120654396728,10.0,11.289693251533741,µg/m³,37.0,42.0,11,2,42.0
Los Angeles - N. Mai,2024-04-23 12:00:00+00:00,80.49079754601227,229.120654396728,7.1,13.171308793456033,µg/m³,35.0,30.0,12,2,35.0
Los Angeles - N. Mai,2024-04-23 13:00:00+00:00,70.67484662576686,229.120654396728,6.2,20.697770961145192,µg/m³,31.0,26.0,20,2,31.0
Los Angeles - N. Mai,2024-04-23 14:00:00+00:00,60.858895705521476,343.680981595092,7.4,28.224233128834356,µg/m³,26.0,31.0,27,3,31.0
Los Angeles - N. Mai,2024-04-23 15:00:00+00:00,58.895705521472394,343.680981595092,5.9,30.105848670756647,µg/m³,25.0,25.0,28,3,28.0
Los Angeles - N. Mai,2024-04-23 16:00:00+00:00,62.82208588957055,343.680981595092,6.4,26.342617586912066,µg/m³,27.0,27.0,25,3,27.0
Los Angeles - N. Mai,2024-04-23 17:00:00+00:00,66.74846625766872,343.680981595092,9.0,24.461002044989776,µg/m³,29.0,38.0,23,3,38.0
Los Angeles - N. Mai,2024-04-23 18:00:00+00:00,70.67484662576686,343.680981595092,11.0,24.461002044989776,µg/m³,31.0,46.0,23,3,46.0
Los Angeles - N. Mai,2024-04-23 19:00:00+00:00,84.41717791411043,343.680981595092,7.9,17.122701431492843,µg/m³,37.0,33.0,16,3,37.0
Los Angeles - N. Mai,2024-04-23 20:00:00+00:00,90.30674846625767,229.120654396728,8.8,15.429247443762781,µg/m³,39.0,37.0,15,2,39.0
Los Angeles - N. Mai,2024-04-23 21:00:00+00:00,102.08588957055215,229.120654396728,7.6,10.160723926380369,µg/m³,44.0,32.0,10,2,44.0
Los Angeles - N. Mai,2024-04-23 22:00:00+00:00,104.04907975460122,229.120654396728,9.5,11.477854805725972,µg/m³,45.0,40.0,11,2,45.0
Los Angeles - N. Mai,2024-04-23 23:00:00+00:00,102.08588957055215,229.120654396728,6.9,9.97256237218814,µg/m³,44.0,29.0,9,2,44.0
Los Angeles - N. Mai,2024-04-24 00:00:00+00:00,100.12269938650307,229.120654396728,7.1,9.97256237218814,µg/m³,43.0,30.0,9,2,43.0
Los Angeles - N. Mai,2024-04-24 01:00:00+00:00,94.23312883435585,229.120654396728,7.4,9.596239263803682,µg/m³,41.0,31.0,9,2,41.0
Los Angeles - N. Mai,2024-04-24 02:00:00+00:00,90.30674846625767,229.120654396728,6.9,10.537047034764825,µg/m³,39.0,29.0,10,2,39.0
Los Angeles - N. Mai,2024-04-24 03:00:00+00:00,90.30674846625767,229.120654396728,9.7,8.843593047034766,µg/m³,39.0,40.0,8,2,40.0
Los Angeles - N. Mai,2024-04-24 04:00:00+00:00,88.34355828220859,229.120654396728,9.0,8.655431492842535,µg/m³,38.0,38.0,8,2,38.0
Los Angeles - N. Mai,2024-04-24 05:00:00+00:00,84.41717791411043,229.120654396728,6.2,10.537047034764825,µg/m³,37.0,26.0,10,2,37.0
Los Angeles - N. Mai,2024-04-24 06:00:00+00:00,74.60122699386503,343.680981595092,4.9,17.4990245398773,µg/m³,32.0,20.0,17,3,32.0
Los Angeles - N. Mai,2024-04-24 07:00:00+00:00,64.78527607361963,343.680981595092,5.9,20.697770961145192,µg/m³,28.0,25.0,20,3,28.0
Los Angeles - N. Mai,2024-04-24 08:00:00+00:00,53.00613496932515,343.680981595092,7.1,30.105848670756647,µg/m³,23.0,30.0,28,3,30.0
Los Angeles - N. Mai,2024-04-24 09:00:00+00:00,49.079754601227,343.680981595092,9.5,33.86907975460122,µg/m³,21.0,40.0,32,3,40.0
Los Angeles - N. Mai,2024-04-24 10:00:00+00:00,58.895705521472394,343.680981595092,10.0,28.224233128834356,µg/m³,25.0,42.0,27,3,42.0
Los Angeles - N. Mai,2024-04-24 11:00:00+00:00,54.969325153374236,229.120654396728,10.0,28.224233128834356,µg/m³,24.0,42.0,27,2,42.0
Los Angeles - N. Mai,2024-04-24 12:00:00+00:00,53.00613496932515,229.120654396728,9.2,28.224233128834356,µg/m³,23.0,38.0,27,2,38.0
Los Angeles - N. Mai,2024-04-24 13:00:00+00:00,47.116564417177926,229.120654396728,9.0,22.579386503067482,µg/m³,20.0,38.0,21,2,38.0
Los Angeles - N. Mai,2024-04-24 14:00:00+00:00,33.37423312883436,458.241308793456,9.5,37.63231083844581,µg/m³,14.0,40.0,36,5,40.0
Los Angeles - N. Mai,2024-04-24 15:00:00+00:00,41.22699386503068,458.241308793456,6.6,39.5139263803681,µg/m³,18.0,28.0,37,5,37.0
Los Angeles - N. Mai,2024-04-24 16:00:00+00:00,54.969325153374236,343.680981595092,8.5,37.63231083844581,µg/m³,24.0,35.0,36,3,36.0
Los Angeles - N. Mai,2024-04-24 17:00:00+00:00,70.67484662576686,343.680981595092,9.7,28.224233128834356,µg/m³,31.0,40.0,27,3,40.0
Los Angeles - N. Mai,2024-04-24 18:00:00+00:00,74.60122699386503,343.680981595092,15.0,24.461002044989776,µg/m³,32.0,57.0,23,3,57.0
Los Angeles - N. Mai,2024-04-24 19:00:00+00:00,86.38036809815951,229.120654396728,13.0,16.370055214723926,µg/m³,37.0,53.0,15,2,53.0
Los Angeles - N. Mai,2024-04-24 20:00:00+00:00,92.26993865030676,229.120654396728,11.0,13.547631901840491,µg/m³,40.0,46.0,13,2,46.0
Los Angeles - N. Mai,2024-04-24 21:00:00+00:00,96.19631901840494,229.120654396728,12.0,11.477854805725972,µg/m³,42.0,50.0,11,2,50.0
Los Angeles - N. Mai,2024-04-24 22:00:00+00:00,88.34355828220859,229.120654396728,9.2,14.300278118609407,µg/m³,38.0,38.0,13,2,38.0
Los Angeles - N. Mai,2024-04-24 23:00:00+00:00,86.38036809815951,114.560327198364,8.3,12.042339468302659,µg/m³,37.0,35.0,11,1,37.0
Los Angeles - N. Mai,2024-04-25 00:00:00+00:00,86.38036809815951,229.120654396728,8.8,11.289693251533741,µg/m³,37.0,37.0,11,2,37.0
Los Angeles - N. Mai,2024-04-25 01:00:00+00:00,84.41717791411043,229.120654396728,7.1,7.150139059304704,µg/m³,37.0,30.0,7,2,37.0
Los Angeles - N. Mai,2024-04-25 02:00:00+00:00,78.52760736196319,229.120654396728,4.5,6.3974928425357875,µg/m³,34.0,19.0,6,2,34.0
Los Angeles - N. Mai,2024-04-25 03:00:00+00:00,74.60122699386503,229.120654396728,6.4,6.3974928425357875,µg/m³,32.0,27.0,6,2,32.0
Los Angeles - N. Mai,2024-04-25 04:00:00+00:00,70.67484662576686,229.120654396728,5.2,9.031754601226993,µg/m³,31.0,22.0,9,2,31.0
Los Angeles - N. Mai,2024-04-25 05:00:00+00:00,60.858895705521476,229.120654396728,3.5,17.122701431492843,µg/m³,26.0,15.0,16,2,26.0
Los Angeles - N. Mai,2024-04-25 06:00:00+00:00,51.04294478527608,229.120654396728,4.9,22.579386503067482,µg/m³,22.0,20.0,21,2,22.0
Los Angeles - N. Mai,2024-04-25 07:00:00+00:00,64.78527607361963,229.120654396728,4.5,7.338300613496933,µg/m³,28.0,19.0,7,2,28.0
Los Angeles - N. Mai,2024-04-25 08:00:00+00:00,64.78527607361963,229.120654396728,3.3,6.585654396728017,µg/m³,28.0,14.0,6,2,28.0
Los Angeles - N. Mai,2024-04-25 09:00:00+00:00,64.78527607361963,114.560327198364,6.4,5.4566850715746416,µg/m³,28.0,27.0,5,1,28.0
Los Angeles - N. Mai,2024-04-25 10:00:00+00:00,68.7116564417178,229.120654396728,6.6,4.8922004089979545,µg/m³,30.0,28.0,5,2,30.0
Los Angeles - N. Mai,2024-04-25 11:00:00+00:00,72.63803680981594,114.560327198364,5.2,4.5158773006134965,µg/m³,31.0,22.0,4,1,31.0
Los Angeles - N. Mai,2024-04-25 12:00:00+00:00,70.67484662576686,229.120654396728,7.1,4.704038854805726,µg/m³,31.0,30.0,4,2,31.0
